url,Picture URL,Brand,Product Name,Model,Model Name,Price in India,Total Ratings,1 Stars,2 Stars,3 Stars,4 Stars,5 Stars,Display Size,Screen Type,Resolution Standard,No of USB Port,No of HDMI Port,Smart TV,Color,Speaker Output RMS,Number of Speakers,Resolution (pixels),Power Consumption,Analog Audio Input,Width x Height x Depth (without stand),Built In Wi-Fi,Weight (without stand),Width x Height x Depth (with stand),Refresh Rate (Hz),Launch Year,Weight (with stand),Curve TV,Aspect Ratio,Contrast Ratio,Touch Remote,RF Connectivity Input,3D,Component In (RGB Cable),View Angle,Sound Technology,Ethernet (RJ45),Speaker Type,RF Capable,Headphone Jack,Supported Video Formats,Operating System,Series,Brightness,Surround Sound,other_info
https://gadgets.ndtv.com/samsung-48-inch-led-full-hd-tv-ua48j6300-11212,https://i.gadgets360cdn.com/products/televisions/large/1548154829_832_samsung_48-inch-led-full-hd-tv-ua48j6300.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Samsung,,48 Inch LED Full HD TV (UA48J6300),UA48J6300,,,0,0,0,0,0,48 inch,LED,Full-HD,2,4,Yes,,2 x 10 W,2,1920x1080,"135 W,, 0.5 (Stand By)",Yes,,,,,,,,,16::9,Mega Contrast,,Yes,,"1 Component Input (Y, Pb, Pr)",,Dolby MS10,,,Yes,,,,,,,
https://gadgets.ndtv.com/haier-32-inch-led-full-hd-tv-lb32r3-10427,https://i.gadgets360cdn.com/products/televisions/large/1548154154_832_haier_32-inch-led-full-hd-tv-lb32r3.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Haier,Haier 32 Inches Full HD LED TV (LB32R3),32 Inch LED Full HD TV (LB32R3),LB32R3,"₹ 31,990",,0,0,0,0,0,32 inch,LED,Full-HD,1,,No,,16 W,2,1920x1080,,Yes,,,,798 mm x 98 mm x 535 mm,,,10.5 kg,,16:09,,,1,,2,,,,,,1,,,,,,
https://gadgets.ndtv.com/lloyd-43-inch-led-full-hd-tv-l43f2k0os-10385,https://gadgets.ndtv.com/static/icons/tv-icon.png?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Lloyd,,43 Inch LED Full HD TV (L43F2K0OS),L43F2K0OS,,,0,0,0,0,0,43 inch,LED,Full-HD,2,2,No,Black,16 W,2,1920x1080,"55 W, 0.5 W (Standby)",Yes,,No,,,60,2016,,No,,,No,,,,,,,,,,,,,,,
https://gadgets.ndtv.com/elogy-32-inch-led-hd-ready-tv-wx32smtl19a-11398,https://i.gadgets360cdn.com/products/televisions/large/1548154969_832_elogy_32-inch-led-hd-ready-tv-wx32smtl19a.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Elogy,,32 Inch LED HD Ready TV (WX32SMTL19A),WX32SMTL19A,,,0,0,0,0,0,32 inch,LED,HD-Ready,3,1,Yes,Black,,,,"100~240VAC,50/60Hz",Yes,,No,,,,,,,,,,,Yes,,6.5,,,8.5,,,No,,,,,"{'Supported Audio Formats': '.mp3(MPEG1 LAYER 3),.wma(WMA),.m4a(WMA), .aac(AAC)', 'Processor': '1 Year', 'Composite In (Audio Video Cable)': 'No'}"
https://gadgets.ndtv.com/elogy-24-inch-led-hd-ready-tv-wx24l19a-11395,https://i.gadgets360cdn.com/products/televisions/large/1548154967_832_elogy_24-inch-led-hd-ready-tv-wx24l19a.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Elogy,,24 Inch LED HD Ready TV (WX24L19A),WX24L19A,,,0,0,0,0,0,24 inch,LED,HD-Ready,1,1,No,Black,,,,"100~240VAC,50/60Hz",Yes,,No,,,,,,,,,,,Yes,,3.5,,,3.9,,,No,,,,,"{'Supported Audio Formats': '.mp3(MPEG1 LAYER 3),.wma(WMA),.m4a(WMA), .aac(AAC)', 'Processor': '1 Year', 'Composite In (Audio Video Cable)': 'No'}"
https://gadgets.ndtv.com/sansui-40-inch-led-full-hd-tv-skw40fh11xaf-kf-10864,https://i.gadgets360cdn.com/products/televisions/large/1548154475_832_sansui_40-inch-led-full-hd-tv-skw40fh11xaf-kf.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Sansui,"Sansui 40 Inches Full HD LED TV (SKW40FH11XAF/KF, Black)",40 Inch LED Full HD TV (SKW40FH11XAF/KF),SKW40FH11XAF/KF,"₹ 32,990",199,14,3,3,26,54,40 inch,LED,Full-HD,2,4,No,Black,20 W,2,1920x1080,,,,,,,60,2015,,,,,,,,,178 Degree,,,,,,,,,,,{'Stand Type': 'Sturdy Stand'}
https://gadgets.ndtv.com/truvison-40-inch-led-full-hd-tv-tw4065-11118,https://i.gadgets360cdn.com/products/televisions/large/1548154734_832_truvison_40-inch-led-full-hd-tv-tw4065.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Truvison,,40 Inch LED Full HD TV (TW4065),TW4065,,,0,0,0,0,0,40 inch,LED,Full-HD,2,3,No,Black,,,1920x1080,65W,Yes,,No,,,,,,,16:09,,,,No,,178,,,,,,"Mkv , Mp4 , Avi",,,,,"{'Supported Audio Formats': 'AAC, Mpeg, MP3, PCM', 'Composite In (Audio Video Cable)': 'Yes'}"
https://gadgets.ndtv.com/samsung-40-inch-led-full-hd-tv-ua40n5000arxxl-11187,https://i.gadgets360cdn.com/products/televisions/large/1548154797_832_samsung_40-inch-led-full-hd-tv-ua40n5000arxxl.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Samsung,,40 Inch LED Full HD TV (UA40N5000ARXXL),UA40N5000ARXXL,,,0,0,0,0,0,40 inch,LED,Full-HD,2,2,No,Black,,,1920x1080,,Yes,1062.8 mm x 631.1 mm x 46.9 mm,,13.18 kg,1062.8 mm x 682.4 mm x 228.1 mm,,,15.3 kg,,,,,1,,1,,,1,,,,,,,,,{'Stand Type': 'Square'}
https://gadgets.ndtv.com/truvison-32-inch-led-full-hd-tv-tx3271-11120,https://i.gadgets360cdn.com/products/televisions/large/1548154736_832_truvison_32-inch-led-full-hd-tv-tx3271.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Truvison,,32 Inch LED Full HD TV (TX3271),TX3271,,,0,0,0,0,0,32 inch,LED,Full-HD,2,2,,Black,24W,,1920x1080,65W 0.5W (Stand by ),Yes,74 x 44.5x 8.5,,5.15,74 x 50 x 20,,,5.55,,16:09,300000,,,,,,,,Built-in Woofers,,,,,,,,
https://gadgets.ndtv.com/elogy-32-inch-led-hd-ready-tv-wx32smtl17a-32-11397,https://i.gadgets360cdn.com/products/televisions/large/1548154969_832_elogy_32-inch-led-hd-ready-tv-wx32smtl17a-32.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Elogy,,32 Inch LED HD Ready TV (WX32SMTL17A_32),WX32SMTL17A,,,0,0,0,0,0,32 inch,LED,HD-Ready,3,3,Yes,Black,,2,,56watt,Yes,,No,,,,,,,16:09,,,,No,,,,,In-Built,,,"mp4,avi,mpg,mkv,mov",,,,,"{'Supported Audio Formats': '.mp3(MPEG1 LAYER 3),.wma(WMA),.m4a(WMA), .aac(AAC)', 'Composite In (Audio Video Cable)': 'Yes'}"
https://gadgets.ndtv.com/elogy-40-inch-led-full-hd-tv-wx40smtl17a-11400,https://i.gadgets360cdn.com/products/televisions/large/1548154971_832_elogy_40-inch-led-full-hd-tv-wx40smtl17a.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Elogy,,40 Inch LED Full HD TV (WX40SMTL17A),WX40SMTL17A,,,0,0,0,0,0,40 inch,LED,Full-HD,2,2,Yes,Black,,2,,75Watt,Yes,,No,,,,,,,,,,,No,,178,,,In built,,,"mp4,avi,mpg,mkv,mov",,,,,"{'Supported Audio Formats': '.mp3(MPEG1 LAYER 3),.wma(WMA),.m4a(WMA), .aac(AAC)', 'Composite In (Audio Video Cable)': 'Yes'}"
https://gadgets.ndtv.com/haier-42-inch-led-full-hd-tv-l42c300-10378,https://i.gadgets360cdn.com/products/televisions/large/1548154108_832_haier_42-inch-led-full-hd-tv-l42c300.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Haier,Haier 42 Inches Full HD LED TV (L42C300),42 Inch LED Full HD TV (L42C300),L42C300,"₹ 36,990",,0,0,0,0,0,42 inch,LED,Full-HD,,,No,,16 W,2,1920x1080,,Yes,,,,,,,15 kg,,16:09,,,1,,1,,,,,,,,,,,,"{'PC Audio In': '1', 'Audio Out': '1'}"
https://gadgets.ndtv.com/panasonic-th-32hs550dx-price-in-india-97118,https://i.gadgets360cdn.com/products/large/51gUurM4-5L.-SL1500-800x523-1601291978.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Panasonic,,TH-32HS550DX,TH-32HS550DX,,,0,0,0,0,0,32 inch,,HD-Ready,2,2,Yes,,16W,,1366x768,,,,Yes,,,,,,No,,,,,No,,,,,,,,,Android,HS series,,,"{'Picture Engine': 'HEXA Drive', 'Operating System Present': 'Yes', 'Screen Mirroring': 'Yes', 'Launched': '15th September 2020'}"
https://gadgets.ndtv.com/samsung-40-inch-led-full-hd-tv-ua40h5570au-11175,https://i.gadgets360cdn.com/products/televisions/large/1548154788_832_samsung_40-inch-led-full-hd-tv-ua40h5570au.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Samsung,,40 Inch LED Full HD TV (UA40H5570AU),UA40H5570AU,,,0,0,0,0,0,40 inch,LED,Full-HD,2,3,No,Black,10 W x 2,2,1920x1080,"108 W, 0.3 W (Stand By)",Yes,,,7.7 Kg,,100,,8.3 kg,,,,,,,"1 Component Input (Y, Pb, Pr)",,,,,,,,,,,,
https://gadgets.ndtv.com/sansui-39-inch-led-full-hd-tv-sjx40fb-9xaf-10846,https://i.gadgets360cdn.com/products/televisions/large/1548154461_832_sansui_39-inch-led-full-hd-tv-sjx40fb-9xaf.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Sansui,,39 Inch LED Full HD TV (SJX40FB-9XAF),SJX40FB-9XAF,,,0,0,0,0,0,39 inch,LED,Full-HD,1,1,,Grey,SOEN SOUND,,,"150 W, 0.3 W (Stand By)",Yes,,,,,,,,,16.7,,,,,,,Strata Sound,,10X2 WATT,,,MOV,,,,,"{'Supported Audio Formats': 'mp3', 'Audio Out': '10 watt', 'Composite In (Audio Video Cable)': '-'}"
https://gadgets.ndtv.com/wybor-32-inch-led-hd-ready-tv-32whs-9324,https://i.gadgets360cdn.com/products/televisions/large/1548153130_832_wybor_32-inch-led-hd-ready-tv-32whs.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Wybor,,32 Inch LED HD Ready TV (32WHS),32WHS,,,0,0,0,0,0,32 inch,LED,HD-Ready,2,2,Yes,Black,,,1366x768,65 W,Yes,,Yes,9.7,,,,,,,300000:1,,,,,,Dolby Digital,,,,,HD,,,,,{'Wi-Fi Type': 'Wi-Fi Direct'}
https://gadgets.ndtv.com/sony-48-inch-led-full-hd-tv-klv-48w652d-10299,https://i.gadgets360cdn.com/products/televisions/large/1548154047_832_sony_48-inch-led-full-hd-tv-klv-48w652d.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Sony,,48 Inch LED Full HD TV (KLV-48W652D),KLV-48W652D,,,0,0,0,0,0,48 inch,LED,Full-HD,2,2,Yes,,,,,75W,Yes,,Yes,,,,,,,16:09,,,,No,,178(89/89) Degree,,,CLEAR PHASE SPEAKER,,,"MP4, AVI",,,,,"{'Supported Audio Formats': 'MP3, ASF', 'Composite In (Audio Video Cable)': 'Yes'}"
https://gadgets.ndtv.com/videocon-32-inch-led-full-hd-tv-vad32fh-bma-11261,https://i.gadgets360cdn.com/products/televisions/large/1548154875_832_videocon_32-inch-led-full-hd-tv-vad32fh-bma.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Videocon,,32 Inch LED Full HD TV (VAD32FH-BMA),VAD32FH-BMA,,,0,0,0,0,0,32 inch,LED,Full-HD,1,,No,,20 W,2,1920x1080,,Yes,,,,806 mm x 555 mm x 250 mm,,,11.5 kg,,,200000:1 (Static). 8000000:1 (Dynamic),,1,,,178 Degree,,,,,,,,,450 cd/mA2,,{'PC Audio In': '1'}
https://gadgets.ndtv.com/videocon-32-inch-led-hd-ready-tv-vmr32hh18xah-11345,https://i.gadgets360cdn.com/products/televisions/large/1548154932_832_videocon_32-inch-led-hd-ready-tv-vmr32hh18xah.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Videocon,,32 Inch LED HD Ready TV (VMR32HH18XAH),VMR32HH18XAH,,,0,0,0,0,0,32 inch,LED,HD-Ready,3,3,Yes,Silver,20 W,2,1366x768,"50 W, 0.5 W (Standby)",,,Yes,,,60,2014,,No,,,No,,,,,,,,,,,,,,,
https://gadgets.ndtv.com/haier-19-inch-led-hd-ready-tv-le19p620-10462,https://i.gadgets360cdn.com/products/televisions/large/1548154176_832_haier_19-inch-led-hd-ready-tv-le19p620.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Haier,,19 Inch LED HD Ready TV (LE19P620),LE19P620,,,0,0,0,0,0,19 inch,LED,HD-Ready,1,1,No,Black,10 W,2,1366x768,,Yes,,,,,,,4 kg,,0.6729166670000001,,,1,,1,,,,Integrated Speaker,,,,,,,,
https://gadgets.ndtv.com/videocon-40-inch-led-full-hd-tv-ledvkv40fh24caf-10609,https://gadgets.ndtv.com/static/icons/tv-icon.png?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Videocon,,40 Inch LED Full HD TV (LEDVKV40FH24CAF),LEDVKV40FH24CAF,,,0,0,0,0,0,40 inch,LED,Full-HD,2,3,No,Black,20 W,2,1920x1080,,Yes,,,,,,,,,,200000:1 (Static),,1,,1,178 Degree,,,,,,,,,450 cd/mA2,,
https://gadgets.ndtv.com/lg-43-inch-led-tv-27mp89hm-9078,https://i.gadgets360cdn.com/products/televisions/large/1548152903_832_lg_43-inch-led-tv-27mp89hm.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,LG,"LG 43 Inches LED TV (27MP89HM, Black)",43 Inch LED TV (27MP89HM),27MP89HM,"₹ 25,589",,0,0,0,0,0,43 inch,LED,,,2,,Black,10W,,,20.3W,,42.4 x 30 x 15.5,,6.62Kg,,75,,,,16:09,Mega,,,,,178 / 178,,,Slim Invisible Speaker,,,,,,,,{'PC D-sub': 'Yes'}
https://gadgets.ndtv.com/videocon-32-inch-led-full-hd-tv-vjb32pg-b0a-11286,https://i.gadgets360cdn.com/products/televisions/large/1548154894_832_videocon_32-inch-led-full-hd-tv-vjb32pg-b0a.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Videocon,,32 Inch LED Full HD TV (VJB32PG-B0A),VJB32PG-B0A,,,0,0,0,0,0,32 inch,LED,Full-HD,1,,No,,20 W,2,1920x1080,,Yes,,,,766 mm x 544 mm x 220 mm,,,10.33 kg,,16:09,4000000:1 (Static). 8000000:1 (Dynamic),,1,,,178 Degree,,,,,,,,,450 cd/mA2,,
https://gadgets.ndtv.com/samsung-32-inch-led-full-hd-tv-ua32j5300-11145,https://i.gadgets360cdn.com/products/televisions/large/1548154758_832_samsung_32-inch-led-full-hd-tv-ua32j5300.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Samsung,,32 Inch LED Full HD TV (UA32J5300),UA32J5300,,,0,0,0,0,0,32 inch,LED,Full-HD,2,2,Yes,,2 x 10 W,2,1920x1080,"56 W, 0.3 W (Stand By)",Yes,,,,,,,,,16::9,1000000:1 (Static),,Yes,,"Component Input (Y / Pb / Pr), 1",,Dolby Digital Plus,,,,,,,,,,
https://gadgets.ndtv.com/salora-24-inch-led-hd-ready-tv-slv-4241-11633,https://i.gadgets360cdn.com/products/televisions/large/1548155215_832_salora_24-inch-led-hd-ready-tv-slv-4241.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Salora,,24 Inch LED HD Ready TV (SLV-4241),SLV-4241,,,0,0,0,0,0,24 inch,LED,HD-Ready,2,1,No,Black,14W,,1366x768,40W,Yes,,,,,60,,,,,1000,,,,,170 Degrees,,,,,Yes,,,,220 nits,,
https://gadgets.ndtv.com/intex-32-inch-led-hd-ready-tv-3224-11422,https://gadgets.ndtv.com/static/icons/tv-icon.png?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Intex,,32 Inch LED HD Ready TV (3224),3224,,,0,0,0,0,0,32 inch,LED,HD-Ready,1,2,No,Black,10Wx2,2 Speakers,1280x720,,Yes,730 x 482 x 177,,,730 x 435 x 77,,,,,16::9,,,,,,178 Degree,,,,,,,,,300,,
https://gadgets.ndtv.com/aisen-32-inch-led-hd-ready-tv-32hes900-9161,https://i.gadgets360cdn.com/products/televisions/large/1548152974_832_aisen_32-inch-led-hd-ready-tv-32hes900.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Aisen,,32 Inch LED HD Ready TV (32HES900),32HES900,,,0,0,0,0,0,32 inch,LED,HD-Ready,2,2,No,Black,20 W,2,,"91.5 W, 0.5 W (Standby)",Yes,,No,,,60,,,No,,,No,,No,,,,,,,,,,,,,
https://gadgets.ndtv.com/videocon-32-inch-led-hd-ready-tv-vje32hh-2xaf-11288,https://i.gadgets360cdn.com/products/televisions/large/1548154895_832_videocon_32-inch-led-hd-ready-tv-vje32hh-2xaf.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Videocon,,32 Inch LED HD Ready TV (VJE32HH-2XAF),VJE32HH-2XAF,,,0,0,0,0,0,32 inch,LED,HD-Ready,1,1,No,Black,5 W x 2 W,2,1366x768,"50 W, 1 W (Standby)",,,,,,,2014,,,16:09,,,,,,178 Degree,,,,,,"AVI, MPG, MPEG, DAT, VOB, DIVX, MOV, MKV, RM, RMVB, MP4, FLV, TS, TRP, WMV, ASF",,,,,"{'Supported Audio Formats': 'WMA, MP3, M4A'}"
https://gadgets.ndtv.com/panasonic-42-inch-led-full-hd-tv-th-42cs510d-10979,https://i.gadgets360cdn.com/products/televisions/large/1548154616_832_panasonic_42-inch-led-full-hd-tv-th-42cs510d.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Panasonic,,42 Inch LED Full HD TV (TH-42CS510D),TH-42CS510D,,,0,0,0,0,0,42 inch,LED,Full-HD,2,2,,Black,24W,2.0Ch Speaker,,0.2W,,963 x 619 x 231,,8.5 Kg,963 x 566 x 69,100,,9 Kg,,16:09,,,,,,,V-Audio Surround Mode,,,,,,,,,,
https://gadgets.ndtv.com/sansui-24-inch-led-full-hd-tv-sjv24fh02f-10830,https://i.gadgets360cdn.com/products/televisions/large/1548154451_832_sansui_24-inch-led-full-hd-tv-sjv24fh02f.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Sansui,,24 Inch LED Full HD TV (SJV24FH02F),SJV24FH02F,,4,50,25,0,25,0,24 inch,LED,Full-HD,1,1,No,Black,8 W x 2 W,2,1920x1080,"60 W, 0.6 W (Standby)",,,,,,,2012,,,,1000000:1 Dynamic,,,,,,,,,,,"MPEG1,MPEG2,MPEG4,RM,RMVB,MOV,MJPEG,DivX,VC-1,H.264 AV, MPG, MPEG, DAT, VOB, DivX, MOV, RM, RMVB, MP4TS, TRP, WMV, ASF",,,,,"{'Supported Audio Formats': 'WMA,MP3,M4A AAC'}"
https://gadgets.ndtv.com/sony-40-inch-led-full-hd-tv-klv-40r352c-10283,https://i.gadgets360cdn.com/products/televisions/large/1548154031_832_sony_40-inch-led-full-hd-tv-klv-40r352c.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Sony,,40 Inch LED Full HD TV (KLV-40R352C),KLV-40R352C,,,0,0,0,0,0,40 inch,LED,Full-HD,2,2,No,Black,,2,,51w,Yes,,No,,,,,,,4:03,,,,No,,,,,,,,all,,,,,"{'Supported Audio Formats': 'all', 'Composite In (Audio Video Cable)': 'Yes'}"
https://gadgets.ndtv.com/bpl-32-inch-led-hd-ready-tv-edn97vh1-10043,https://i.gadgets360cdn.com/products/televisions/large/1548153833_832_bpl_32-inch-led-hd-ready-tv-edn97vh1.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,BPL,"BPL 32 Inches HD Ready LED TV (EDN97VH1, Black)",32 Inch LED HD Ready TV (EDN97VH1),EDN97VH1,"₹ 27,990",20,0,5,10,20,65,32 inch,LED,HD-Ready,2,1,No,Black,10 W x 2,2,1366x768,"65 W, 1 W (Standby)",,,,,,60,2014,,,,,,,,,,,,,,,,,,,,
https://gadgets.ndtv.com/videocon-32-inch-led-hd-ready-tv-vab32hh-qma-hdr-11260,https://i.gadgets360cdn.com/products/televisions/large/1548154874_832_videocon_32-inch-led-hd-ready-tv-vab32hh-qma-hdr.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Videocon,,32 Inch LED HD Ready TV (VAB32HH-QMA-HDR),VAB32HH-QMA-HDR,,,0,0,0,0,0,32 inch,LED,HD-Ready,1,,No,,20 W,2,1366x768,,Yes,,,,810 mm x 625 mm x 285 mm,,,14 kg,,,200000:1 (Static). 8000000:1 (Dynamic),,1,,,178 Degree,,,,,,,,,450 cd/mA2,,{'PC Audio In': '1'}
https://gadgets.ndtv.com/videocon-32-inch-led-hd-ready-tv-vju32hh02f-11295,https://i.gadgets360cdn.com/products/televisions/large/1548154899_832_videocon_32-inch-led-hd-ready-tv-vju32hh02f.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Videocon,,32 Inch LED HD Ready TV (VJU32HH02F),VJU32HH02F,,,0,0,0,0,0,32 inch,LED,HD-Ready,1,1,No,Black,,2,,,Yes,,,,,,,,,16:09,,,,No,,178,,,STEREO,,,Yes,,,,,"{'Supported Audio Formats': 'Yes', 'Composite In (Audio Video Cable)': 'No'}"
https://gadgets.ndtv.com/itel-i32101ie-hd-smart-tv-price-in-india-97683,https://i.gadgets360cdn.com/products/large/Itel-i32-Tv-1-808x800-1602568880.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Itel,,I32101IE HD Smart TV,Itel I32101IE HD Smart TV,,,0,0,0,0,0,32 inch,,,2,3,,,20W,2,,138W,,,,,,,,,,,,,,,,,Dolby Audio,,,,,,,,,,"{'Wi-Fi Type': 'Yes', 'Supported App - Youtube': 'Yes', 'Supported App - Netflix': 'Yes', 'Operating System Present': 'SmartOS 9.0', 'Processor': 'Cortex A53', 'Number of Cores': 'quad-core', 'Storage Capacity': '8GB', 'RAM': '1GB', 'Launched': '13th October 2020'}"
https://gadgets.ndtv.com/videocon-32-inch-led-full-hd-tv-vjb32fg-b1a-11284,https://i.gadgets360cdn.com/products/televisions/large/1548154892_832_videocon_32-inch-led-full-hd-tv-vjb32fg-b1a.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Videocon,,32 Inch LED Full HD TV (VJB32FG-B1A),VJB32FG-B1A,,,0,0,0,0,0,32 inch,LED,Full-HD,1,,No,,20 W,2,1920x1080,,Yes,,,,766 mm x 544 mm x 220 mm,,,10.33 kg,,16:09,4000000:1 (Static). 8000000:1 (Dynamic),,,,,178 Degree,,,,,,,,,450 cd/mA2,SRS TruSurround,
https://gadgets.ndtv.com/videocon-32-inch-led-hd-ready-tv-vjb32hg-b0a-hdr-11285,https://i.gadgets360cdn.com/products/televisions/large/1548154893_832_videocon_32-inch-led-hd-ready-tv-vjb32hg-b0a-hdr.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Videocon,,32 Inch LED HD Ready TV (VJB32HG-B0A-HDR),VJB32HG-B0A-HDR,,,0,0,0,0,0,32 inch,LED,HD-Ready,1,,No,,20 W,2,1366x768,,Yes,,,,766 mm x 544 mm x 220 mm,,,10.33 kg,,16:09,4000000:1 (Static). 8000000:1 (Dynamic),,,,,178 Degree,,,,,,,,,450 cd/mA2,SRS TruSurround,
https://gadgets.ndtv.com/jvc-43-inch-led-full-hd-tv-43n385c-v-s-9555,https://i.gadgets360cdn.com/products/televisions/large/1548153348_832_jvc_43-inch-led-full-hd-tv-43n385c-v-s.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,JVC,,43 Inch LED Full HD TV (43N385C-V S),43N385C-V S,,,0,0,0,0,0,43 inch,LED,Full-HD,2,2,No,Black,,2,,45 W,Yes,,No,,,,,,,16:09,,,,No,,,,,,,,MP4/AVI/FLV/WMV,,,,,"{'Supported Audio Formats': 'MP3/WMA', 'Composite In (Audio Video Cable)': 'Yes'}"
https://gadgets.ndtv.com/sansui-48-inch-led-full-hd-tv-skq48fh-zf-10862,https://i.gadgets360cdn.com/products/televisions/large/1548154474_832_sansui_48-inch-led-full-hd-tv-skq48fh-zf.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Sansui,,48 Inch LED Full HD TV (SKQ48FH-ZF),SKQ48FH-ZF,,,0,0,0,0,0,48 inch,LED,Full-HD,1,2,No,Black,10 W,2,1920x1080,"80 W, 0.5 W (Standby)",,,No,,,100,2015,,No,,,No,,,,,,,,,,,,,,,
https://gadgets.ndtv.com/skyworth-32-inch-led-hd-ready-tv-32e3000-9126,https://i.gadgets360cdn.com/products/televisions/large/1548152944_832_skyworth_32-inch-led-hd-ready-tv-32e3000.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Skyworth,,32 Inch LED HD Ready TV (32E3000),32E3000,,,0,0,0,0,0,32 inch,LED,HD-Ready,1,2,No,Black,12 W,2,1366x768,"65 W, 0.5 W (Standby)",Yes,,No,,,60,,,No,,,No,,,,,,,,,,,,,,,
https://gadgets.ndtv.com/mitashi-22-inch-led-full-hd-tv-mide022v25-10681,https://i.gadgets360cdn.com/products/televisions/large/1548154339_832_mitashi_22-inch-led-full-hd-tv-mide022v25.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Mitashi,"Mitashi 22 Inches Full HD LED TV (MIDE022V25, Black)",22 Inch LED Full HD TV (MIDE022V25),MIDE022V25,"₹ 8,000",7,29,0,0,43,29,22 inch,LED,Full-HD,1,1,,Black,,,,35W,Yes,509 x 76 x 309 mm,,,509 x 146 x 339 mm,,,,,16:09,4000:01:00,,,,,,,,,,,,,,250 cd/m2,,
https://gadgets.ndtv.com/shinco-55-inch-led-ultra-hd-4k-tv-s55qhdr10-10811,https://i.gadgets360cdn.com/products/large/shinco-tv-amazon-main-1200x675-1569926159.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Shinco,"Shinco 55 Inches Ultra HD (4K) LED Smart TV (S55QHDR10, Black)",55 Inch LED Ultra HD (4K) TV (S55QHDR10),S55QHDR10,"₹ 25,999",244,13,3,4,19,61,55 inch,LED,4K,2,3,Yes,Black,20W,,,,Yes,,,,,,,,,16:09,,,,,,,Dolby,,,,,,,,,,"{'Processor': 'Cortex A73 Dual Core 800MHz', 'Number of Cores': 'dual-core'}"
https://gadgets.ndtv.com/polaroid-22-inch-led-full-hd-tv-ledpo22a-10604,https://i.gadgets360cdn.com/products/televisions/large/1548154286_832_polaroid_22-inch-led-full-hd-tv-ledpo22a.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Polaroid,,22 Inch LED Full HD TV (LEDPO22A),LEDPO22A,,,0,0,0,0,0,22 inch,LED,Full-HD,1,1,,Black,,2,1920x1080,30W,Yes,,No,,,60,2017,,,,,,Yes,,,,,,,Yes,,,,,,,{'PC Audio In': 'Yes'}
https://gadgets.ndtv.com/kevin-24-inch-led-hd-ready-tv-k24stg-10141,https://i.gadgets360cdn.com/products/televisions/large/1548153896_832_kevin_24-inch-led-hd-ready-tv-k24stg.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Kevin,"Kevin 24 Inches HD Ready LED Stard TV (K24STG, Black)",24 Inch LED HD Ready TV (K24STG),K24STG,"₹ 8,290",171,11,4,6,24,55,24 inch,LED,HD-Ready,2,2,No,Black,,,,,Yes,,,3.57 Kg,,60,,,,16:09,300000:1,,1,,,,,,,,,,,,,,
