link,Brand,Model,Company,picture,Price in India,1 stars,2 stars,4 stars,3 stars,5 stars,total_ratings,RAM,Size,SSD,Colours,Operating system,Hard disk,Model Number,Processor,Graphics Processor,Dedicated Graphics,Finger Print Sensor,Resolution,Wi-Fi standards supported,Weight (kg),Dimensions (mm),Bluetooth version,Number of USB Ports,Series,Internal Mic,Touch Screen,Base Clock Speed,Graphics Processor,Product Name,Touchpad,Battery Cell,Pointer Device,USB Ports,Cache,Mic In,Speakers,Multi Card Slot,RJ45 (LAN),Dedicated Graphics,HDMI Port,Ethernet,Battery Life (up to hours),Dedicated Graphic Memory Type,Expandable RAM up to (GB),other_info
https://gadgets.ndtv.com/acer-travelmate-p2-tmp259-g2-mg-5312,Acer,TravelMate P2 TMP259-G2-MG,acer,https://i.gadgets360cdn.com/products/laptops/large/1525207612_635_travelmate-p2-tmp259-g2-mg.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 42,900",15,5,23,8,49,122,8GB,15.60-inch,No,Black,Windows 10 Professional,1TB,TMP259-G2-MG,Intel Core i5 7th Gen 7200U,Nvidia GeForce 940MX,Yes,,1366x768 pixels,802.11 b/g/n/ac,2.2,381.60 x 259.00 x 30.20,4.2,3,TravelMate P2,Yes,No,2.5 GHz,Nvidia GeForce 940MX,"Acer Travel Mate TMP259-G2-MG Laptop (Linux, 8GB RAM, 1000GB HDD, Intel Core i5, Black)",Yes,4,Touchpad,"1 x USB 2.0, 2 x USB 3.0",3MB,,2 Speakers,SD Card Reader,Yes,Yes,Yes,Gigabit Ethernet,8,GDDR5,32GB,{'Web Camera': '0.3-megapixel'}
https://gadgets.ndtv.com/hp-pavilion-15-ab522tx-5223,HP,Pavilion 15-ab522tx,hp,https://i.gadgets360cdn.com/products/laptops/large/1525206210_635_pavilion-15-ab522tx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 59,190",11,2,22,6,60,65,8GB,15.60-inch,No,Natural Silver,Windows 10 Home,1TB,15-ab522tx,Intel Core i5 6th Gen 6200U,Nvidia GeForce 940M,Yes,No,1366x768 pixels,802.11 b/g/n,2.09,384.50 x 2611.00 x 25.20,4,3,Pavilion,Yes,No,2.3 GHz,Nvidia GeForce 940M,"HP Pavilion 15-AB522TX Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Silver)",,4,Touchpad,"1 x USB 2.0, 2 x USB 3.0",3MB,Yes,2 Speakers,Multi format card reader,Yes,Yes,Standard,10/100/1000 Base T,4.5,DDR3L,8GB,
https://gadgets.ndtv.com/hp-pavilion-15-ac179tx-5232,HP,Pavilion 15-ac179tx,hp,https://i.gadgets360cdn.com/products/laptops/large/1525206224_635_pavilion-15-ac179tx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 43,690",36,9,18,0,36,11,4GB,15.60-inch,No,Turbo Silver,DOS,1TB,15-ac179tx,Intel Core i5 6th Gen I5 6200U,Nvidia GeForce 820M,Yes,No,1366x768 pixels,802.11 ac,2.19,384.30 x 254.60 x 24.30,4,3,Pavilion,Yes,No,2.2 GHz,Nvidia GeForce 820M,"HP Pavilion 15-AC179TX Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i5, Silver)",,4,Touchpad,"1 x USB 2.0, 2 x USB 3.0",3MB,Yes,2 Speakers,Multi format card reader,Yes,Yes,Standard,,5,DDR3,8GB,{'Web Camera': '0.3-megapixel'}
https://gadgets.ndtv.com/asus-r558uq-dm540d-5336,Asus,R558UQ-DM540D,asus,https://i.gadgets360cdn.com/products/laptops/large/1525207643_635_r558uq-dm540d.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 40,999",12,6,15,9,58,33,4GB,15.60-inch,No,Gold,DOS,1TB,R558UQ-DM540D,Intel Core i5 7th Gen 7200U,Nvidia GeForce 940MX,Yes,,1080x1920 pixels,802.11 ac,2.1,256.00 x 382.00 x 26.00,4,3,R Series,Yes,No,2.5 GHz,Nvidia GeForce 940MX,"Asus R558UQ-DM540D Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i5, Matte Golden, 15.6 inch)",,2,Touchpad,"1 x USB 2.0, 1 x USB 3.0, 1 x USB 3.1 Gen 1 (Type C)",3MB,Yes,Yes,SD Card Reader,Yes,Yes,Standard,10/100/1000 Base T,4.5,GDDR3,12GB,
https://gadgets.ndtv.com/asus-r558uq-dm701d-5338,Asus,R558UQ-DM701D,asus,https://i.gadgets360cdn.com/products/laptops/large/1525207665_635_r558uq-dm701d.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 51,990",28,3,11,8,50,36,8GB,15.60-inch,No,Black,DOS,1TB,R558UQ-DM701D,Intel Core i7 7th Gen 7500U,Intel Integrated HD Graphics 5500,No,No,1920x1080 pixels,802.11 b/g/n,2.3,382.00 x 256.00 x 25.50,4,2,R Series,Yes,No,2.7 GHz,Intel Integrated HD Graphics 5500,"Asus R558UQ-DM701D Laptop (DOS, 8GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch)",,2,Touchpad,"1 x USB 2.0, 1 x USB 3.0",4MB,Yes,2 Speakers,Multi format card reader,Yes,No,Standard,Gigabit Ethernet,4.5,,12GB,{'Web Camera': '0.3-megapixel'}
https://gadgets.ndtv.com/asus-r558uf-dm175d-5146,Asus,R558UF-DM175D,asus,https://i.gadgets360cdn.com/products/laptops/large/1525205925_635_r558uf-dm175d.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 44,390",0,0,36,14,50,14,4GB,15.60-inch,No,Gold,Windows 10 Home,2TB,R558UF-DM175D,Intel Core i5 6th Gen 6200U,Nvidia GeForce 930M,Yes,,1920x1080 pixels,802.11 b/g/n,2.3,382.00 x 258.00 x 25.50,4,2,R Series,Yes,No,2.8 GHz,Nvidia GeForce 930M,"Asus R558UF-DM175D Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i5, Gold, 15.6 inch)",,2,Touchpad,"1 x USB 2.0, 1 x USB 3.0",3MB,,Yes,3 in 1 card Reader,Yes,Yes,Standard,10/100/1000 Base T,4.5,DDR3,12GB,"{'Web Camera': '0.3-megapixel', 'VGA Port': 'No', 'Headphone and Mic Combo Jack': 'Yes', 'Battery Capacity (WHR)': '37', 'Burst Clock Speed': '2400 GHz', 'Backlit Keyboard': 'No', 'RJ11': 'No', 'Launched': 'January 2019', 'Model Name': 'iBall CompBook Netizen', 'Material': 'PC, ABS Plastic', 'eMMC': '64GB'}"
https://gadgets.ndtv.com/hp-14-ac153tx-5068,HP,14-ac153tx,hp,https://i.gadgets360cdn.com/products/laptops/large/1525204308_635_14-ac153tx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 35,999",10,10,15,18,46,39,4GB,14.00-inch,No,Turbo Silver,Windows 10 Home,1TB,14-ac153tx,Intel Core i3 5th Gen 6100U,AMD Radeon R5 M330,Yes,,1366x768 pixels,802.11 b/g/n,1.94,345.40 x 241.50 x 23.90,4,3,,Yes,No,2 GHz,AMD Radeon R5 M330,"HP 14-AC153TX Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Silver, 14 inch)",,4,Touchpad,"2 x USB 2.0, 1 x USB 3.0",3MB,Yes,2 Speakers,Multi format card reader,Yes,Yes,Standard,10/100 Base T,4,DDR3,8GB,
https://gadgets.ndtv.com/hp-15-an003tx-5241,HP,15-an003tx,hp,https://i.gadgets360cdn.com/products/laptops/large/1525206239_635_15-an003tx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 63,899",22,11,11,0,56,9,8GB,15.60-inch,No,Black,Windows 10 Home,1TB,15-an003tx,Intel Core i5 6th Gen 6200U,Nvidia GeForce 940M,Yes,,1920x1080 pixels,802.11 b/g/n/ac,2.09,384.50 x 261.10 x 25.20,4,3,,Yes,No,2.3 GHz,Nvidia GeForce 940M,"HP Star Wars 15-AN003TX Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Black)",,4,Touchpad,"1 x USB 2.0, 2 x USB 3.0",3MB,Yes,2 Speakers,Multi format card reader,Yes,Yes,Standard,10/100 Base T,4.5,DDR3L,16GB,{'Web Camera': '0.3-megapixel'}
https://gadgets.ndtv.com/hp-15-ay507tx-5255,HP,15-ay507tx,hp,https://i.gadgets360cdn.com/products/laptops/large/1525206312_635_15-ay507tx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 47,500",31,0,23,8,38,13,8GB,15.60-inch,No,Turbo Silver,Windows 10 Home,1TB,15-ay507tx,Intel Core i5 6th Gen 6200U,AMD Radeon R5 M430,Yes,,1366x768 pixels,802.11 b/g/n,2.19,384.30 x 254.60 x 24.30,4,3,,Yes,No,2.3 GHz,AMD Radeon R5 M430,"HP 15-AY507TX Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Silver, 15.6 inch)",,4,Touchpad,"2 x USB 2.0, 1 x USB 3.0",3MB,Yes,2 Speakers,Multi format card reader,Yes,Yes,Standard,10/100 Base T,9,DDR3,16GB,{'Web Camera': '0.3-megapixel'}
https://gadgets.ndtv.com/hp-pavilion-15-ab027tx-5053,HP,Pavilion 15-AB027TX,hp,https://i.gadgets360cdn.com/products/laptops/large/1546455290_635_hp_pavilion-15-ab027tx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 44,999",25,4,4,13,54,24,4GB,15.60-inch,No,Silver,Windows 8.1,1TB,15-AB027TX,Intel Core i3 5th Gen 5010U,AMD Radeon R7 M360,Yes,No,1920x1080 pixels,802.11 b/g/n,2.29,384.56 x 261.11 x 25.15,4,3,Pavilion,Yes,No,2.1 GHz,AMD Radeon R7 M360,"HP Pavilion 15-AB027TX Laptop (Windows 8.1, 4GB RAM, 1000GB HDD, Intel Core i3, Natural Silver, 15.6 inch)",Yes,4,Touchpad,"1 x USB 2.0, 2 x USB 3.0",3MB,Yes,Yes,Multi format card reader,Yes,Yes,Standard,10/100 Base T,,DDR3,16GB,
https://gadgets.ndtv.com/hp-pavilion-15-ab032tx-5063,HP,Pavilion 15-ab032tx,hp,https://i.gadgets360cdn.com/products/laptops/large/1525204301_635_pavilion-15-ab032tx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 53,800",5,3,24,3,66,38,8GB,15.60-inch,No,Silver,Windows 8.1,1TB,15-ab032tx,Intel Core i5 5th Gen 5200U,Nvidia GeForce 940M,Yes,,1920x1080 pixels,802.11 b/g/n,2.29,384.50 x 261.10 x 25.20,4,3,Pavilion,Yes,No,2.2 GHz,Nvidia GeForce 940M,"HP 15-AB032TX Laptop (Windows 8.1, 8GB RAM, 1000GB HDD, Intel Core i5, Silver, 15.6 inch)",,4,Touchpad,"1 x USB 2.0, 2 x USB 3.0",3MB,Yes,2 Speakers,Multi format card reader,Yes,Yes,Standard,10/100 T,,DDR3L,16GB,{'Battery Capacity (mAh)': '6000'}
https://gadgets.ndtv.com/hp-pavilion-15-au084tx-5230,HP,Pavilion 15-au084tx,hp,https://i.gadgets360cdn.com/products/laptops/large/1525206222_635_pavilion-15-au084tx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 58,174",35,8,12,15,31,26,4GB,15.60-inch,No,Turbo Silver,Windows 10 Home,1TB,15-au084tx,Intel Core i5 6th Gen 6200U,Nvidia GeForce 940MX,Yes,,1920x1080 pixels,802.11 ac,2,383.00 x 243.00 x 22.50,4.2,3,Pavilion,Yes,No,2.3 GHz,Nvidia GeForce 940MX,"HP Pavilion 15-AU084TX Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i5, Silver)",,2,Touchpad,"2 x USB 2.0, 1 x USB 3.0",3MB,Yes,2 Speakers,Multi format card reader,Yes,Yes,Standard,10/100 Base T,,DDR3,16GB,{'Web Camera': '2-megapixel'}
https://gadgets.ndtv.com/asus-r558uf-dm176d-5164,Asus,R558UF-DM176D,asus,https://i.gadgets360cdn.com/products/laptops/large/1525206020_635_r558uf-dm176d.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 40,900",17,0,17,17,50,6,4GB,15.60-inch,No,Red,Windows 10 Home,1TB,R558UF-DM176D,Intel Core i5 6th Gen 6200U,Nvidia GeForce 930M,Yes,,1920x1080 pixels,802.11 b/g/n,2.3,382.00 x 258.00 x 25.50,4,3,X Series,Yes,No,2.3 GHz,Nvidia GeForce 930M,"Asus R558UF-DM176D Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i5, Red, 15.6 inch)",,2,Touchpad,"1 x USB 2.0, 1 x USB 3.0, 1 x USB 3.1 Gen 1 (Type C)",3MB,Yes,2 Speakers,3 in 1 card Reader,Yes,Yes,Standard,Integrated 10/100,6,DDR3,12GB,{'Web Camera': '2-megapixel'}
https://gadgets.ndtv.com/hp-pavilion-15-au006tx-5226,HP,Pavilion 15-au006tx,hp,https://i.gadgets360cdn.com/products/laptops/large/1525206216_635_pavilion-15-au006tx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 59,355",16,4,27,9,44,187,8GB,15.60-inch,No,Natural Silver,Windows 10 Home,1TB,15-au006tx,Intel Core i5 6th Gen 6200U,AMD Radeon R5 M430,Yes,,1366x768 pixels,802.11 ac,2,383.00 x 243.00 x 22.50,4,3,Pavilion,Yes,No,2.3 GHz,AMD Radeon R5 M430,"HP Pavilion 15-AU006TX Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Silver, 15.6 inch)",,2,Touchpad,"1 x USB 2.0, 2 x USB 3.0",3MB,Yes,2 Speakers,Multi format card reader,Yes,Yes,Standard,10/100/1000 Base T,,DDR3,16GB,"{'RAM Slots': 1, 'Web Camera': 'Yes', 'Headphone and Mic Combo Jack': 'Yes', 'Battery Capacity (WHR)': '72', 'Backlit Keyboard': 'Yes', 'Launched': '11th December 2019'}"
https://gadgets.ndtv.com/acer-aspire-e-e5-575-5127,Acer,Aspire E E5-575,acer,https://i.gadgets360cdn.com/products/laptops/large/1525207602_635_aspire-e-e5-575.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 26,980",9,4,25,10,53,481,4GB,15.60-inch,No,Black,Windows 10 Home,1TB,E5-575,Intel Core i5 7th Gen 7200U,Intel HD Graphics 520,No,No,1366x768 pixels,802.11 ac,2.2,381.60 x 259.00 x 30.20,4.1,3,Aspire E,Yes,No,2.3 GHz,Intel HD Graphics 520,"Acer Aspire E E5-575 Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Black, 15.6 inch)",Yes,4,Touchpad,"1 x USB 2.0, 2 x USB 3.0",3MB,Yes,2 Speakers,Yes,Yes,No,Yes,10/100/1000 Base T,5,DDR4,32GB,{'Battery Capacity (WHR)': '72'}
https://gadgets.ndtv.com/hp-pavilion-15-ac121tx-5047,HP,Pavilion 15-ac121tx,hp,https://i.gadgets360cdn.com/products/laptops/large/1525204274_635_pavilion-15-ac121tx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 38,900",17,0,17,0,67,6,4GB,15.60-inch,No,Turbo Silver,Windows 10 Home,1TB,15-ac121tx,Intel Core i3 5th Gen 5020U,AMD Radeon R5 M330,Yes,,1366x768 pixels,802.11 b/g/n,2.19,384.30 x 254.60 x 24.30,4,3,Pavilion,Yes,No,2 GHz,AMD Radeon R5 M330,"HP Pavilion 15-AC121TX Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, White)",,4,Touchpad,"2 x USB 2.0, 1 x USB 3.0",3MB,Yes,2 Speakers,Multi format card reader,Yes,Yes,Standard,10/100/1000 Base T,4,GDDR3,8GB,"{'RAM Slots': 1, 'Web Camera': 'Yes', 'Headphone and Mic Combo Jack': 'Yes', 'Battery Capacity (WHR)': '72', 'Backlit Keyboard': 'Yes', 'Launched': '11th December 2019'}"
https://gadgets.ndtv.com/asus-x540sa-xx311d-5158,Asus,X540SA-XX311D,asus,https://i.gadgets360cdn.com/products/laptops/large/1525205943_635_x540sa-xx311d.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 19,999",25,8,8,17,42,12,4GB,15.60-inch,No,Chocolate Black Imr With Hairline,DOS,500GB,X540SA-XX311D,Intel Celeron Dual Core 6th Gen N3060,Intel Integrated Graphics,No,No,1366x768 pixels,802.11 b/g/n,2,381.00 x 252.00 x 25.40,4,3,X Series,Yes,No,,Intel Integrated Graphics,"Asus X540SA-XX311D Laptop (DOS, 4GB RAM, 500GB HDD, Intel Celeron, Gold, 15.6 inch)",,3,Yes,"1 x USB 2.0, 1 x USB 3.0, 1 x USB 3.1 Gen 1 (Type C)",2MB,,Yes,SDXC Card Reader,Yes,No,Standard,10/100 T,4.5,,4GB,"{'RAM Slots': 1, 'Web Camera': 'Yes', 'Headphone and Mic Combo Jack': 'Yes', 'Battery Capacity (WHR)': '80', 'Backlit Keyboard': 'Yes', 'Launched': '11th December 2019'}"
https://gadgets.ndtv.com/hp-pavilion-15-au624tx-5380,HP,Pavilion 15-au624tx,hp,https://i.gadgets360cdn.com/products/laptops/large/1525207794_635_pavilion-15-au624tx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 62,000",20,9,26,3,42,92,4GB,15.60-inch,No,Silver,Windows 10 Home,1TB,15-au624tx,Intel Core i5 7th Gen 7200U,Nvidia GeForce 940MX,Yes,,1920x1080 pixels,802.11 ac,,383.00 x 243.00 x 22.50,4.2,1,Pavilion,Yes,No,2.5 GHz,Nvidia GeForce 940MX,"HP Pavilion 15-AU624TX Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i5, Silver, 15.6 inch)",,2,Touchpad,1 x USB 2.0,3MB,Yes,2 Speakers,Multi format card reader,Yes,Yes,Standard,10/100 Base T,5,DDR3,4GB,{'Headphone and Mic Combo Jack': 'Yes'}
https://gadgets.ndtv.com/acer-aspire-e5-575-5118,Acer,Aspire E5-575,acer,https://i.gadgets360cdn.com/products/laptops/large/1525207596_635_aspire-e5-575.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 40,999",0,0,0,0,0,,4GB,15.60-inch,No,Black,Linux,1TB,E5-575,Intel Core i5 7th Gen 7200U,Intel HD Graphics 620,No,No,1366x768 pixels,,2.2,381.60 x 259.00 x 30.20,4,4,Aspire,Yes,No,2.5 GHz,Intel HD Graphics 620,"Acer Aspire E5-575 Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i5, Black, 15.6 inch)",,4,Touchpad,"1 x USB 2.0, 2 x USB 3.0, 1 x USB 3.1 Gen 1 (Type C)",3MB,Yes,2 Speakers,Yes,Yes,No,Standard,Yes,5,DDR4,32GB,"{'RAM Slots': 1, 'Web Camera': 'Yes', 'Headphone and Mic Combo Jack': 'Yes', 'Battery Capacity (WHR)': '80', 'Backlit Keyboard': 'Yes', 'Launched': '11th December 2019'}"
https://gadgets.ndtv.com/lenovo-z51-70-5110,Lenovo,Z51 70,lenovo,https://i.gadgets360cdn.com/products/laptops/large/1525204431_635_z51-70.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 55,000",25,4,23,5,43,79,8GB,15.60-inch,No,Black,Windows 10 Home,1TB,Z51 70,Intel Core i5 5th Gen 5200U,AMD Radeon Tropo XT2,Yes,,1920x1080 pixels,802.11 ac,2.3,384.00 x 265.00 x 24.60,4,3,,Yes,No,2.2 GHz,AMD Radeon Tropo XT2,"Lenovo Z51 70 Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i5, Black, 15.6 inch)",,4,Touchpad,"1 x USB 2.0, 2 x USB 3.0",3MB,Yes,Yes,4 in 1 Card Reader,Yes,Yes,Standard,10/100 Base T,4,DDR3,16GB,
https://gadgets.ndtv.com/lenovo-y50-70-4941,Lenovo,Y50 70,lenovo,https://i.gadgets360cdn.com/products/laptops/large/1525202383_635_y50-70.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 59,990",29,8,13,5,46,87,8GB,15.50-inch,No,Black,Windows 8.1,1TB,Y50 70,Intel Core i7 4th Gen 4710HQ,Nvidia GeForce GTX 860M,Yes,,1920x1080 pixels,802.11 ac,2.4,387.00 x 263.40 x 23.90,4,3,,Yes,No,2.5 GHz,Nvidia GeForce GTX 860M,"Lenovo Y50 70 Laptop (Windows 8.1, 16GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch)",Yes,4,Touchpad,"1 x USB 2.0, 2 x USB 3.0",6MB,Yes,2 Speakers,4 in 1 Card Reader,Yes,Yes,Standard,Gigabit Ethernet,5,GDDR5,,"{'RAM Slots': '1', 'VGA Port': 'No'}"
https://gadgets.ndtv.com/asus-r558uq-dm513d-5334,Asus,R558UQ-DM513D,asus,https://i.gadgets360cdn.com/products/laptops/large/1525207640_635_r558uq-dm513d.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 41,990",11,4,27,7,51,92,8GB,15.60-inch,No,Matt Dark Blue,DOS,1TB,R558UQ-DM513D,Intel Core i5 7th Gen 7200U,Nvidia GeForce 940MX,Yes,,1920x1080 pixels,802.11 ac,2.3,382.00 x 256.00 x 25.50,4,2,R Series,Yes,No,2.5 GHz,Nvidia GeForce 940MX,"Asus R558UQ-DM513D Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i5, Dark Blue, 15.6 inch)",,2,Touchpad,"1 x USB 2.0, 1 x USB 3.0",3MB,,,5 in 1 Card Reader,Yes,Yes,Standard,10/100/1000 Base T,4.5,GDDR3,12GB,
https://gadgets.ndtv.com/hp-envy-15-ae008tx-5037,HP,Envy 15-ae008tx,hp,https://i.gadgets360cdn.com/products/laptops/large/1525204258_635_envy-15-ae008tx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 89,850",50,0,0,0,50,4,16GB,15.60-inch,No,Aluminium Finish Natural Silver,Windows 8 Professional,2TB,15-ae008tx,Intel Core i7 5th Gen 5500U,Nvidia GeForce GTX 950M,Yes,,1920x1080 pixels,802.11 ac,2.38,384.00 x 255.00 x 23.70,4,4,Envy,Yes,Yes,2.4 GHz,Nvidia GeForce GTX 950M,"HP Envy AE008TX Laptop (Windows 8, 16GB RAM, 2000GB HDD, Intel Core i7, Silver)",,3,Touchpad,4 x USB 3.0,4MB,Yes,2 Speakers,3 in 1 card Reader,Yes,Yes,Standard,10/100/1000 Base T,4.5,DDR3,8GB,{'Battery Capacity (WHR)': '72'}
https://gadgets.ndtv.com/hp-pavilion-x360-11-n032tu-4895,HP,Pavilion x360 11-n032tu,hp,https://i.gadgets360cdn.com/products/laptops/large/1525202082_635_pavilion-x360-11-n032tu.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 32,000",0,0,100,0,0,,4GB,11.60-inch,No,"Brilliant Red, Silver",Windows 8.1,500GB,11-n032tu,Intel Pentium Quad Core 4th Gen N3540,Intel Integrated HD Graphics 4400,No,No,1366x768 pixels,802.11 b/g/n,1.4,308.00 x 215.00 x 21.90,4,3,Pavilion x360,Yes,Yes,2.16 GHz,Intel Integrated HD Graphics 4400,"HP Pavilion X360 11-N032TU Laptop (Windows 8.1, 4GB RAM, 500GB HDD, Intel Pentium, Red)",,2,Touchpad,"2 x USB 2.0, 1 x USB 3.0",2MB,Yes,2 Speakers,Multi format card reader,Yes,No,Standard,10/100 T,4.5,DDR3L,8GB,"{'RAM Slots': '1', 'VGA Port': 'No'}"
https://gadgets.ndtv.com/hp-15-s105tu-4924,HP,15-s105tu,hp,https://i.gadgets360cdn.com/products/laptops/large/1525202345_635_15-s105tu.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 31,999",9,9,27,9,45,22,4GB,15.60-inch,No,Charcoal Grey,DOS,1TB,15-s105tu,Intel Core i5 4th Gen 4210U,AMD Radeon R5 M330,Yes,,1366x768 pixels,802.11 b/g/n,2.23,378.00 x 259.00 x 25.30,4,3,,Yes,No,1.7 GHz,AMD Radeon R5 M330,"HP Compaq 15-S105TU Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i5, Grey)",,4,Touchpad,"2 x USB 2.0, 1 x USB 3.0",3MB,Yes,2 Speakers,Multi format card reader,Yes,Yes,Standard,10/100/1000 Base T,4,DDR3,8GB,"{'VGA Port': 'Yes', 'Battery Capacity (WHR)': '34.61'}"
https://gadgets.ndtv.com/samsung-galaxy-s21-ultra-price-in-india-98939,Samsung,Galaxy S21 Ultra,samsung,https://gadgets.ndtv.com/static/mobile/images/upcoming.jpg?downsize=59:19&amp;output-format=webp,,0,0,0,0,0,,12GB,,,,Android 11,,,2.4GHz octa-core (3x2.8GHz + 4x2.4GHz + 1x2.9GHz),,,,1440x3220 pixels,802.11 a/b/g/n/ac/Yes,,165.10 x 75.60 x 8.90,,,,,,,,,,,,,,,,,,,,,,,,"{'VGA Port': 'Yes', 'Battery Capacity (WHR)': '34.61'}"
https://gadgets.ndtv.com/hp-pavilion-15-au008tx-5227,HP,Pavilion 15-AU008TX,hp,https://i.gadgets360cdn.com/products/laptops/large/1546455604_635_hp_pavilion-15-au008tx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 80,990",22,17,11,0,50,18,16GB,15.60-inch,No,Silver,Windows 10,2TB,15-AU008TX,Intel Core i7 6th Gen 6500U,Nvidia GeForce 940MX,,No,1920x1080 pixels,802.11 ac,2.03,382.50 x 242.80 x 22.61,4.2,3,Pavilion,Yes,No,2.5 GHz,Nvidia GeForce 940MX,"HP Pavilion 15-AU008TX Laptop (Windows 10, 16GB RAM, 2000GB HDD, Intel Core i7, Silver)",Yes,2,Touchpad,"1 x USB 2.0, 2 x USB 3.0",4MB,Yes,Yes,Multi format card reader,Yes,,Standard,10/100,,DDR3,16GB,{'Headphone and Mic Combo Jack': 'Yes'}
https://gadgets.ndtv.com/hp-envy-x360-15-w101tx-5201,HP,Envy x360 15-w101tx,hp,https://i.gadgets360cdn.com/products/laptops/large/1525206086_635_envy-x360-15-w101tx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 59,999",11,11,0,11,67,9,8GB,15.60-inch,No,Natural Silver,Windows 10 Home,1TB,15-w101tx,Intel Core i7 6th Gen 6500U,Nvidia GeForce 930M,Yes,,1920x1080 pixels,802.11 b/g/n/ac,2.29,382.00 x 239.00 x 25.00,4,3,Envy x360,Yes,Yes,2.5 GHz,Nvidia GeForce 930M,"HP Envy 15-W101TX Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Silver, 15.6 inch)",,3,Touchpad,"1 x USB 2.0, 2 x USB 3.0",4MB,Yes,2 Speakers,Multi format card reader,Yes,Yes,Standard,10/100/1000 Base T,5,DDR3L,16GB,"{'RAM Slots': '1', 'Web Camera': 'Yes', 'Battery Capacity (mAh)': '3270'}"
https://gadgets.ndtv.com/hp-pavilion-15-ab030tx-5062,HP,Pavilion 15-ab030tx,hp,https://i.gadgets360cdn.com/products/laptops/large/1525204299_635_pavilion-15-ab030tx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 50,000",0,0,25,25,50,4,8GB,15.60-inch,No,Blizzard White,Windows 8.1,1TB,15-ab030tx,Intel Core i5 5th Gen 5200U,Nvidia GeForce 940M,Yes,,1920x1080 pixels,802.11 b/g/n,2.29,384.50 x 261.20 x 25.10,4,3,Pavilion,Yes,No,2.2 GHz,Nvidia GeForce 940M,"HP Pavilion 15-AB030TX Laptop (1000GB HDD, Intel Core i5, White)",,4,Touchpad,"1 x USB 2.0, 2 x USB 3.0",3MB,,2 Speakers,Multi format card reader,Yes,Yes,Standard,10/100 Base T,,DDR3L,8GB,{'RAM Slots': '2'}
